-0.048108738	0.010828361	-0.034209263	-0.04178464	0.023413619	0.0067697274	-0.018276293	-0.00091711344	0.027707443	-0.0012718852	-0.11361393	0.07515187	0.027682789	0.07584738	-0.049606618	-0.016712965
-0.038875714	0.011133264	-0.11470976	-0.027776362	0.027130466	0.048442602	0.026021196	0.003270354	0.029508077	0.01547667	-0.117813505	0.060286857	-0.0015763673	0.05698319	-0.029301073	0.046968047
0.0005074732	0.03809301	-0.12066383	0.008792224	0.0050602783	0.07607091	-0.03199392	0.059658293	0.036243074	0.07522983	-0.05751649	0.051154964	0.045461792	0.07306612	-0.016149854	0.08146224
-0.032560274	0.043312456	-0.081524536	0.0076029953	-0.014200042	0.06203336	0.038683854	0.041426934	0.016161753	-0.03210813	-0.14668043	0.028230708	-0.038297676	0.094008945	-0.027709745	0.06455987
-0.054541193	-0.010499372	-0.014469639	0.032895807	0.06269404	0.026458988	0.0031330753	-0.051208798	-0.009455875	0.05231734	-0.12225114	0.053018987	0.023171356	0.060766697	-0.085480414	0.07572636
-0.0829864	-0.03553705	-0.107085995	0.018826742	0.021853477	0.039815165	0.024976447	-0.0035570685	-0.027206037	0.009956268	-0.07814587	-0.006618761	-0.03936545	0.050196804	-0.049227297	-0.004079139
0.009841683	0.030568704	-0.09101588	-0.0040752655	0.06066028	0.06345345	0.057926714	-0.026710149	-0.006334843	0.02318745	-0.06994542	-0.034745462	0.05781124	0.063789375	-0.08776693	-0.008174688
0.017106814	-0.0007310586	-0.14415297	0.044093117	-0.057979036	0.029723069	-0.0018346083	-0.0071868645	0.051495206	0.008756155	-0.07708513	0.009557467	-0.015681883	0.100313164	-0.061714843	0.0578554
-0.015553846	0.013627723	-0.09005271	0.019813353	0.017965179	-0.0038894345	0.015728407	0.04237343	0.05022778	0.02619926	-0.100280985	-0.04421055	0.0030115873	0.029999377	-0.022311114	0.024011636
-0.04322438	0.047333773	-0.043234985	9.857359e-05	0.039583996	0.005416516	0.004333005	-0.004461478	-0.040962342	0.118604735	-0.025386147	0.027315274	0.0040897843	-0.004306525	-0.02483725	0.08275942
-0.08029772	0.06833186	-0.0037534798	0.0067039146	0.04172319	-0.03366736	-0.015567909	0.01802191	0.006905651	0.027231846	-0.09305264	0.052502554	0.059787355	0.054769844	0.024933837	-0.018136155
-0.07617517	-0.028583692	-0.04857855	0.0061569344	0.0863536	-0.00394013	0.04148986	0.034251384	0.044213157	-0.05268005	-0.10463088	0.001358279	0.026570324	0.055979602	-0.014975585	0.06678558
-0.024630897	-0.060103007	-0.062860735	-0.02795017	-0.07293192	0.07019331	-0.021411967	0.05151428	0.034743853	-0.046309188	-0.08212761	0.047924962	0.0056785536	0.07238669	0.036599543	0.06372834
0.051075205	-0.08238281	-0.060557898	0.004666637	0.06522909	0.03529449	0.05314725	-0.005757993	0.034340203	-0.04876527	-0.048075262	-0.03238409	-0.053012926	-0.015347001	-0.10991385	0.023596969
-0.06919337	0.015804086	-0.18082327	0.01576743	-0.022354992	-0.017519208	0.07932493	0.009369534	-0.011541322	-0.005202084	-0.053203937	-0.027373075	0.02804417	0.11139805	-0.020956296	0.006733674
-0.013427698	0.030073566	-0.0150862755	0.048654173	-0.0025667585	0.0055602523	0.067766026	0.018707579	-0.02431652	-0.003267257	-0.1774214	0.09125093	0.021476325	-0.01644485	-0.037913352	-0.0071265195
-0.02134458	-0.025043892	-0.11968931	-0.03856899	-0.014502866	0.023484811	0.022286305	0.050959293	-0.06320875	0.018203294	-0.067648	0.030706806	-0.0087533975	0.19267607	-0.010479913	-0.020602493
-0.065249585	-0.0093673635	-0.06369664	0.05697678	-0.04852464	0.01581698	0.0599171	0.07326928	0.049488652	-0.068024665	0.057205945	0.02329714	-0.029248144	-0.0113049755	-0.031618446	-0.0005448327
-0.007489005	-0.036216076	-0.003478934	0.023119962	0.04339316	0.10881424	0.022007514	0.027641863	0.052843016	0.057560984	-0.103968926	-0.032483686	-0.12942335	0.02066271	0.10882435	-0.015292051
-0.052907623	-0.002751561	-0.0044609318	-0.039289504	0.078553975	0.06859769	-0.007303794	0.037103433	-0.012988286	-0.043069094	-0.008543569	0.019524172	0.08583244	0.0131831635	-0.026642699	0.052183796
-0.0470089	-0.007281612	-0.077435546	0.0038500403	0.049234327	0.083328806	0.0012658504	0.021265713	0.05095597	-0.012845388	-0.13224573	-0.03661408	-0.0019657128	0.005292828	-0.04027116	-0.026005799
0.038101107	0.02013317	-0.12556167	0.07202436	0.063368365	-0.089091524	0.07944185	0.009971891	0.076200366	-0.023504384	-0.10917564	0.11060415	-0.058710188	0.029698296	-0.057980925	-0.03516496
-0.076519996	0.06749612	0.055513814	0.015004361	0.018342886	-0.03722934	0.16608377	0.07928236	-0.004703177	0.14366493	-0.0690824	0.07914335	0.056600906	0.025890585	0.07059594	0.06449721
-0.019786254	0.0026549855	-0.005084715	-0.0040230537	0.07553409	-0.021530103	0.07882834	0.028824974	0.081610546	-0.040957112	-0.031201603	-0.025138527	-0.048035126	-0.004659027	-0.04587091	0.028044851
-0.11094968	0.0624228	-0.079618886	0.018648954	-0.05314647	-0.06376882	-0.12672438	0.052282117	0.048521493	0.03651652	-0.10143663	-0.015098347	-0.027279846	-0.0075617707	-0.0475874	0.020827234
-0.05223898	-0.011550732	-0.13494352	-0.053669658	0.14197652	0.0054701865	-0.023463484	-0.003227413	0.017338503	-0.035447102	-0.16123034	-0.015798584	0.014007093	0.14348657	-0.062385604	-0.105789125
-0.13380499	-0.0007943419	-0.13801448	0.044356015	0.034922972	-0.011972934	-0.021655427	0.030709267	-0.02183479	0.039154872	0.029704615	0.022795916	-0.05758102	-0.0030322692	0.0070996922	-0.020385308
-0.12877448	-0.016221382	-0.0015822785	0.06716131	-0.0102384975	0.035248846	-0.023423914	-0.074126735	-0.02556419	-0.043986984	-0.01154282	0.028541023	-0.050407097	0.08915565	0.0048330077	-0.08235543
0.016986586	0.033402342	-0.018790094	0.0062960554	0.0285145	0.047251213	0.056776073	0.07985629	-4.2166434e-05	0.037222542	-0.010031589	0.093119495	-0.05129634	0.04210662	-0.08318142	-0.013859796
-0.020809656	-0.030455409	-0.17087579	-0.037401035	0.008205054	0.05145109	-0.00015858014	-0.022006456	-0.0049032173	0.024769653	-0.05180828	-0.03380436	-0.045602534	0.10068535	-0.008324639	0.04498572
-0.010561697	-0.010669419	-0.13715328	0.039347347	-0.028019294	0.078265555	0.01059975	-0.027051955	0.016763382	-0.04619408	-0.13809682	-0.018931331	-0.07136296	0.052074324	-0.034342516	0.033998847
